startDate,endDate,activityType,duration,durationUnit,totalEnergyBurned,totalDistance,HKTimeZone,HKWeatherTemperature,HKAverageMETs,HKWeatherHumidity
2024-02-02 17:19:34 +0000,2024-02-02 18:45:32 +0000,TraditionalStrengthTraining,5157.749088,sec,894.721 kcal,,America/New_York,60.242 degF,8.0361,5100
2024-02-03 19:35:07 +0000,2024-02-03 20:35:38 +0000,TraditionalStrengthTraining,3631.018321,sec,468.994 kcal,,America/New_York,51.71 degF,5.46604,4500
2024-02-05 19:28:22 +0000,2024-02-05 20:51:39 +0000,TraditionalStrengthTraining,4996.804273,sec,1012.63 kcal,,America/New_York,55.598 degF,9.5904,3500
2024-02-06 15:10:27 +0000,2024-02-06 16:03:42 +0000,TraditionalStrengthTraining,3195.720152,sec,464.391 kcal,,America/New_York,41.486 degF,6.46993,6000
2024-02-07 13:57:22 +0000,2024-02-07 15:14:17 +0000,TraditionalStrengthTraining,4614.320418,sec,856.277 kcal,,America/New_York,34.682 degF,8.68208,5900
2024-02-08 15:19:08 +0000,2024-02-08 16:44:04 +0000,TraditionalStrengthTraining,5096.110155,sec,817.101 kcal,,America/New_York,44.276 degF,7.23371,6500
2024-02-09 19:56:06 +0000,2024-02-09 21:24:47 +0000,TraditionalStrengthTraining,5321.243781,sec,1077.13 kcal,,America/New_York,58.55 degF,9.5956,6100
2024-02-10 18:58:06 +0000,2024-02-10 19:50:19 +0000,TraditionalStrengthTraining,3133.324364,sec,709.047 kcal,,America/New_York,72.842 degF,10.8059,5700
2024-02-12 16:55:01 +0000,2024-02-12 18:07:18 +0000,TraditionalStrengthTraining,4337.198927,sec,669.931 kcal,,America/New_York,58.82 degF,7.08637,9500
2024-02-13 18:51:36 +0000,2024-02-13 20:27:05 +0000,TraditionalStrengthTraining,5729.165153,sec,877.755 kcal,,America/New_York,,6.93494,
2024-02-14 20:05:43 +0000,2024-02-14 21:28:37 +0000,TraditionalStrengthTraining,4974.111783,sec,1012.83 kcal,,America/New_York,,9.83168,
2024-02-15 17:39:21 +0000,2024-02-15 19:02:29 +0000,TraditionalStrengthTraining,4987.427372,sec,798.718 kcal,,America/New_York,,7.34995,
2024-02-16 19:38:07 +0000,2024-02-16 21:38:47 +0000,TraditionalStrengthTraining,7240.18581,sec,1362.34 kcal,,America/New_York,60.944 degF,9.01091,3300
2024-02-17 19:30:33 +0000,2024-02-17 20:29:16 +0000,TraditionalStrengthTraining,3523.405838,sec,752.362 kcal,,America/New_York,50.288 degF,10.3017,4000
2024-02-19 17:21:23 +0000,2024-02-19 18:26:19 +0000,TraditionalStrengthTraining,3896.325687,sec,729.761 kcal,,America/New_York,51.386 degF,8.74298,3800
2024-02-20 20:11:03 +0000,2024-02-20 21:51:43 +0000,TraditionalStrengthTraining,6040.503782,sec,942.177 kcal,,America/New_York,55.616 degF,7.15486,3900
2024-02-21 23:24:35 +0000,2024-02-22 00:35:27 +0000,TraditionalStrengthTraining,4251.805632,sec,736.995 kcal,,America/New_York,48.848 degF,8.12693,5500
2024-02-22 14:44:11 +0000,2024-02-22 16:32:26 +0000,TraditionalStrengthTraining,6494.505725,sec,895.325 kcal,,America/New_York,46.346 degF,5.858,6100
2024-02-23 20:52:39 +0000,2024-02-23 23:09:37 +0000,TraditionalStrengthTraining,8218.377493,sec,973.254 kcal,,America/New_York,56.228 degF,4.91626,8700
2024-02-26 21:35:20 +0000,2024-02-26 23:15:48 +0000,TraditionalStrengthTraining,6028.075088,sec,779.304 kcal,,America/New_York,67.82 degF,5.61001,4200
2024-02-27 14:35:21 +0000,2024-02-27 16:05:35 +0000,TraditionalStrengthTraining,5413.758175,sec,746.207 kcal,,America/New_York,57.506 degF,6.00453,6600
2024-02-28 18:22:20 +0000,2024-02-28 19:20:54 +0000,TraditionalStrengthTraining,3514.04857,sec,674.821 kcal,,America/New_York,,8.96345,
2024-02-29 20:03:08 +0000,2024-02-29 21:44:08 +0000,TraditionalStrengthTraining,6060.020382,sec,1342.5 kcal,,America/New_York,,10.4594,
2024-03-02 17:52:51 +0000,2024-03-02 18:45:29 +0000,TraditionalStrengthTraining,3157.708684,sec,742.573 kcal,,America/New_York,,11.2871,
2024-03-04 20:30:28 +0000,2024-03-04 21:34:33 +0000,TraditionalStrengthTraining,3844.778632,sec,730.832 kcal,,America/New_York,66.11 degF,9.08584,6500
2024-03-05 15:28:31 +0000,2024-03-05 16:35:22 +0000,TraditionalStrengthTraining,4010.975214,sec,461.581 kcal,,America/New_York,61.34 degF,4.61266,7700
2024-03-07 01:24:25 +0000,2024-03-07 02:17:08 +0000,TraditionalStrengthTraining,3162.50406,sec,634.012 kcal,,America/New_York,56.876 degF,9.32841,9000
2024-03-07 21:35:39 +0000,2024-03-07 23:25:42 +0000,TraditionalStrengthTraining,6603.218482,sec,1375.72 kcal,,America/New_York,68.234 degF,10.0715,6000
2024-03-08 21:51:55 +0000,2024-03-08 23:49:29 +0000,TraditionalStrengthTraining,7053.940323,sec,1372.42 kcal,,America/New_York,63.014 degF,9.29955,5800
2024-03-11 22:08:08 +0000,2024-03-11 23:03:54 +0000,TraditionalStrengthTraining,3346.154294,sec,665.4 kcal,,America/New_York,59.144 degF,9.29508,3000
2024-03-12 17:22:00 +0000,2024-03-12 18:35:53 +0000,TraditionalStrengthTraining,4432.982176,sec,871.738 kcal,,America/New_York,67.46 degF,9.1921,2800
2024-03-15 17:58:44 +0000,2024-03-15 19:01:52 +0000,TraditionalStrengthTraining,3788.053409,sec,691.276 kcal,,America/New_York,77.972 degF,8.43491,4900
2024-03-18 17:20:13 +0000,2024-03-18 18:34:27 +0000,TraditionalStrengthTraining,4453.807172,sec,513.906 kcal,,America/New_York,56.66 degF,4.8804,3300
2024-03-19 14:17:06 +0000,2024-03-19 15:32:10 +0000,TraditionalStrengthTraining,4504.447898,sec,627.267 kcal,,America/New_York,39.92 degF,6.22389,4700
2024-03-20 17:42:20 +0000,2024-03-20 19:18:23 +0000,TraditionalStrengthTraining,5763.129623,sec,1031.23 kcal,,America/New_York,67.586 degF,8.42002,3200
2024-03-21 19:37:19 +0000,2024-03-21 21:28:20 +0000,TraditionalStrengthTraining,6660.635495,sec,1182.63 kcal,,America/New_York,63.572 degF,8.2606,3000
2024-03-23 17:35:03 +0000,2024-03-23 18:25:11 +0000,TraditionalStrengthTraining,3007.739673,sec,593.115 kcal,,America/New_York,56.156 degF,9.29127,8700
2024-03-25 19:11:32 +0000,2024-03-25 20:41:17 +0000,TraditionalStrengthTraining,5385.335014,sec,1008.25 kcal,,America/New_York,60.188 degF,8.72272,4400
2024-03-26 14:16:00 +0000,2024-03-26 15:24:34 +0000,TraditionalStrengthTraining,4114.489986,sec,608.97 kcal,,America/New_York,47.426 degF,6.54479,6700
2024-03-28 13:44:14 +0000,2024-03-28 14:54:57 +0000,TraditionalStrengthTraining,4243.664684,sec,686.951 kcal,,America/New_York,49.532 degF,7.26617,9700
2024-04-02 18:03:49 +0000,2024-04-02 18:21:58 +0000,TraditionalStrengthTraining,1089.341722,sec,115.496 kcal,,America/New_York,,4.0812,
2024-04-03 20:51:10 +0000,2024-04-03 21:52:55 +0000,TraditionalStrengthTraining,3705.338694,sec,687.367 kcal,,America/New_York,,8.71569,
2024-04-04 14:16:17 +0000,2024-04-04 15:17:18 +0000,TraditionalStrengthTraining,3660.454517,sec,418.737 kcal,,America/New_York,,4.69548,
2024-04-05 18:48:45 +0000,2024-04-05 19:35:47 +0000,TraditionalStrengthTraining,2822.330286,sec,611.824 kcal,,America/New_York,,10.3155,
2024-04-09 01:02:17 +0000,2024-04-09 01:33:30 +0000,TraditionalStrengthTraining,1872.450922,sec,277.494 kcal,,America/New_York,65.696 degF,6.64649,5700
2024-04-09 15:03:32 +0000,2024-04-09 15:54:23 +0000,TraditionalStrengthTraining,3051.579009,sec,413.812 kcal,,America/New_York,66.74 degF,6.03443,6400
2024-04-11 14:54:50 +0000,2024-04-11 15:48:47 +0000,TraditionalStrengthTraining,3236.873952,sec,609.447 kcal,,America/New_York,66.614 degF,8.88315,8800
2024-04-12 11:09:58 +0000,2024-04-12 12:16:03 +0000,TraditionalStrengthTraining,3964.585395,sec,724.573 kcal,,America/New_York,56.21 degF,8.45733,6700
2024-04-16 14:17:39 +0000,2024-04-16 15:12:39 +0000,TraditionalStrengthTraining,3300.082956,sec,413.794 kcal,,America/New_York,71.132 degF,5.45347,6200
2024-04-18 00:49:24 +0000,2024-04-18 01:43:12 +0000,TraditionalStrengthTraining,3227.443535,sec,636.478 kcal,,America/New_York,72.032 degF,9.33254,5900
2024-04-18 14:58:52 +0000,2024-04-18 15:40:03 +0000,TraditionalStrengthTraining,2471.339045,sec,536.073 kcal,,America/New_York,75.686 degF,10.4086,5400
2024-04-22 15:29:55 +0000,2024-04-22 16:29:02 +0000,TraditionalStrengthTraining,3547.020832,sec,646.679 kcal,,America/New_York,52.358 degF,8.55476,5200
2024-04-23 16:03:43 +0000,2024-04-23 17:04:38 +0000,TraditionalStrengthTraining,3654.760272,sec,718.099 kcal,,America/New_York,64.436 degF,9.3276,4100
2024-04-24 17:49:12 +0000,2024-04-24 18:38:20 +0000,TraditionalStrengthTraining,1875.578996,sec,319.657 kcal,,America/New_York,72.212 degF,6.57985,4900
2024-04-25 22:20:27 +0000,2024-04-25 23:37:04 +0000,TraditionalStrengthTraining,4596.988264,sec,843.391 kcal,,America/New_York,71.33 degF,8.55601,4900
2024-04-28 00:52:39 +0000,2024-04-28 01:51:27 +0000,TraditionalStrengthTraining,3527.447232,sec,673 kcal,,America/New_York,67.46 degF,9.03997,6900
2024-04-29 21:16:06 +0000,2024-04-29 21:23:17 +0000,TraditionalStrengthTraining,430.9316809,sec,36.481 kcal,,America/New_York,81.788 degF,2.78119,4500
2024-04-30 20:46:07 +0000,2024-04-30 22:11:56 +0000,TraditionalStrengthTraining,5148.825502,sec,760.589 kcal,,America/New_York,80.852 degF,6.7615,4900
2024-05-02 15:06:22 +0000,2024-05-02 16:14:32 +0000,TraditionalStrengthTraining,4079.663162,sec,790.192 kcal,,America/New_York,80.69 degF,9.18406,5300
2024-05-07 03:46:10 +0000,2024-05-07 03:59:04 +0000,TraditionalStrengthTraining,774.684401,sec,62.9697 kcal,,America/New_York,66.992 degF,2.6151,9600
2024-05-08 22:11:52 +0000,2024-05-08 23:33:53 +0000,TraditionalStrengthTraining,4920.518505,sec,1009.51 kcal,,America/New_York,84.38 degF,9.54793,6000
2024-05-09 20:26:19 +0000,2024-05-09 21:35:03 +0000,TraditionalStrengthTraining,4123.910364,sec,913.722 kcal,,America/New_York,82.49 degF,10.3526,6700
2024-05-10 18:01:08 +0000,2024-05-10 18:56:32 +0000,TraditionalStrengthTraining,3323.593452,sec,750.496 kcal,,America/New_York,79.016 degF,10.8622,5400
2024-05-12 20:09:34 +0000,2024-05-12 20:48:19 +0000,TraditionalStrengthTraining,2325.233187,sec,429.172 kcal,,America/New_York,75.542 degF,8.72337,3300
2024-05-13 20:04:08 +0000,2024-05-13 21:57:16 +0000,TraditionalStrengthTraining,6788.069458,sec,790.316 kcal,,America/New_York,78.53 degF,4.9047,4100
2024-05-14 21:53:18 +0000,2024-05-14 22:57:46 +0000,TraditionalStrengthTraining,3868.648705,sec,647.686 kcal,,America/New_York,67.73 degF,7.92704,8900
2024-05-15 23:45:40 +0000,2024-05-16 00:05:47 +0000,TraditionalStrengthTraining,1206.134411,sec,237.992 kcal,,America/New_York,69.368 degF,9.37586,8100
2024-05-16 23:38:06 +0000,2024-05-17 00:52:13 +0000,TraditionalStrengthTraining,4447.274699,sec,627.691 kcal,,America/New_York,75.848 degF,6.3097,6500
2024-05-20 19:46:45 +0000,2024-05-20 21:28:22 +0000,TraditionalStrengthTraining,6097.23997,sec,797.114 kcal,,America/New_York,78.908 degF,5.83023,5400
2024-05-22 03:22:55 +0000,2024-05-22 03:43:26 +0000,TraditionalStrengthTraining,1231.184509,sec,262.906 kcal,,America/New_York,68.684 degF,10.1431,7700
2024-05-27 20:50:57 +0000,2024-05-27 22:20:47 +0000,TraditionalStrengthTraining,5390.012888,sec,624.827 kcal,,America/New_York,84.074 degF,4.98176,6100
2024-05-28 23:46:03 +0000,2024-05-29 00:11:30 +0000,TraditionalStrengthTraining,1527.678289,sec,280.497 kcal,,America/New_York,78.512 degF,8.54756,5200
2024-06-02 20:04:32 +0000,2024-06-02 20:57:06 +0000,TraditionalStrengthTraining,3154.670562,sec,718.386 kcal,,America/New_York,,10.9711,
2024-06-03 23:03:10 +0000,2024-06-04 00:42:21 +0000,TraditionalStrengthTraining,5950.305091,sec,522.623 kcal,,America/New_York,80.168 degF,3.04638,6400
2024-06-04 15:43:56 +0000,2024-06-04 16:39:09 +0000,TraditionalStrengthTraining,3312.489995,sec,529.005 kcal,,America/New_York,83.354 degF,7.31307,6400
2024-06-05 21:30:23 +0000,2024-06-05 22:07:19 +0000,TraditionalStrengthTraining,2216.54178,sec,367.147 kcal,,America/New_York,85.91 degF,7.81282,5700
2024-06-06 14:30:12 +0000,2024-06-06 15:34:53 +0000,TraditionalStrengthTraining,3881.191922,sec,726.366 kcal,,America/New_York,79.88 degF,8.54269,7100
2024-06-08 22:27:09 +0000,2024-06-08 23:08:29 +0000,TraditionalStrengthTraining,2479.34066,sec,401.784 kcal,,America/New_York,84.668 degF,7.30181,4000
2024-06-10 18:39:40 +0000,2024-06-10 19:34:14 +0000,TraditionalStrengthTraining,3273.815801,sec,602.922 kcal,,America/New_York,82.85 degF,8.65163,3700
2024-06-17 19:39:10 +0000,2024-06-17 20:50:25 +0000,TraditionalStrengthTraining,4275.558309,sec,651.519 kcal,,America/New_York,90.302 degF,7.11286,5200
2024-06-19 19:22:03 +0000,2024-06-19 20:14:24 +0000,TraditionalStrengthTraining,3141.061588,sec,533.185 kcal,,America/New_York,88.628 degF,7.88633,4700
2024-06-20 17:24:27 +0000,2024-06-20 18:21:11 +0000,TraditionalStrengthTraining,3403.722797,sec,640.189 kcal,,America/New_York,86.288 degF,8.83567,5000
2024-06-21 16:38:32 +0000,2024-06-21 17:07:38 +0000,TraditionalStrengthTraining,1745.121987,sec,381.639 kcal,,America/New_York,87.494 degF,10.562,5000
2024-06-24 21:26:37 +0000,2024-06-24 23:45:44 +0000,TraditionalStrengthTraining,8346.863912,sec,688.268 kcal,,America/New_York,92.282 degF,2.79287,4500
2024-06-25 21:08:04 +0000,2024-06-25 22:57:34 +0000,TraditionalStrengthTraining,6570.295881,sec,877.328 kcal,,America/New_York,93.29 degF,5.69723,3800
2024-07-02 16:24:54 +0000,2024-07-02 17:19:29 +0000,TraditionalStrengthTraining,3274.915871,sec,533.437 kcal,,America/New_York,80.996 degF,7.49345,5000
2024-07-03 12:56:08 +0000,2024-07-03 13:43:27 +0000,TraditionalStrengthTraining,2838.741924,sec,513.081 kcal,,America/New_York,73.85 degF,8.48002,7700
2024-07-08 21:37:53 +0000,2024-07-08 23:16:17 +0000,TraditionalStrengthTraining,5904.207442,sec,738.106 kcal,,America/New_York,88.232 degF,5.50699,6400
2024-07-09 22:39:20 +0000,2024-07-09 23:35:36 +0000,TraditionalStrengthTraining,3375.749785,sec,360.817 kcal,,America/New_York,90.374 degF,4.23057,6100
2024-07-10 19:14:38 +0000,2024-07-10 20:18:20 +0000,TraditionalStrengthTraining,3821.987592,sec,755.488 kcal,,America/New_York,94.028 degF,9.35523,6000
2024-07-11 16:13:04 +0000,2024-07-11 17:05:55 +0000,TraditionalStrengthTraining,3171.47156,sec,724.492 kcal,,America/New_York,85.316 degF,10.9647,5700
2024-07-12 15:06:27 +0000,2024-07-12 16:06:12 +0000,TraditionalStrengthTraining,3585.114749,sec,667.206 kcal,,America/New_York,79.016 degF,8.74628,8700
2024-07-15 21:26:58 +0000,2024-07-15 23:26:29 +0000,TraditionalStrengthTraining,7171.602725,sec,647.996 kcal,,America/New_York,95.216 degF,3.40186,4800
2024-07-16 21:30:19 +0000,2024-07-16 22:42:58 +0000,TraditionalStrengthTraining,4359.010779,sec,376.735 kcal,,America/New_York,92.714 degF,3.00854,5700
2024-07-17 21:32:59 +0000,2024-07-17 22:43:52 +0000,TraditionalStrengthTraining,4253.298529,sec,897.193 kcal,,America/New_York,88.502 degF,10.2369,6500
2024-07-18 21:26:43 +0000,2024-07-18 23:23:07 +0000,TraditionalStrengthTraining,6983.977048,sec,1510.87 kcal,,America/New_York,86.432 degF,10.4651,6900
2024-07-19 20:16:26 +0000,2024-07-19 22:31:46 +0000,TraditionalStrengthTraining,8120.002947,sec,1275.3 kcal,,America/New_York,83.372 degF,7.20272,7400
2024-07-22 21:29:52 +0000,2024-07-22 23:31:24 +0000,TraditionalStrengthTraining,7292.525075,sec,651.679 kcal,,America/New_York,83.336 degF,3.12267,7500
2024-07-29 17:45:52 +0000,2024-07-29 18:49:33 +0000,TraditionalStrengthTraining,3820.179975,sec,787.264 kcal,,America/New_York,76.802 degF,9.81529,8400
2024-07-31 16:54:24 +0000,2024-07-31 17:56:59 +0000,TraditionalStrengthTraining,3754.49025,sec,697.119 kcal,,America/New_York,88.736 degF,8.70102,6200
2024-08-01 17:47:05 +0000,2024-08-01 18:47:01 +0000,TraditionalStrengthTraining,3595.997213,sec,751.655 kcal,,America/New_York,93.182 degF,10.0743,5600
2024-08-02 12:36:53 +0000,2024-08-02 13:38:58 +0000,TraditionalStrengthTraining,3725.317134,sec,743.611 kcal,,America/New_York,79.898 degF,9.58553,8400
2024-08-06 19:42:30 +0000,2024-08-06 20:46:17 +0000,TraditionalStrengthTraining,3827.235605,sec,366.476 kcal,,America/New_York,79.556 degF,3.53087,8100
2024-08-08 18:40:02 +0000,2024-08-08 19:37:17 +0000,TraditionalStrengthTraining,3435.517388,sec,748.518 kcal,,America/New_York,79.16 degF,10.5142,8800
2024-08-09 16:41:58 +0000,2024-08-09 17:31:53 +0000,TraditionalStrengthTraining,2995.029835,sec,597.145 kcal,,America/New_York,80.366 degF,9.5922,8200
2024-08-14 23:33:43 +0000,2024-08-15 00:26:48 +0000,TraditionalStrengthTraining,3184.148451,sec,661.054 kcal,,America/New_York,77.81 degF,10.0627,7100
2024-08-15 16:03:14 +0000,2024-08-15 17:27:28 +0000,TraditionalStrengthTraining,5054.66589,sec,977.844 kcal,,America/New_York,81.986 degF,9.23762,6000
2024-08-16 18:34:30 +0000,2024-08-16 19:14:11 +0000,TraditionalStrengthTraining,2380.628467,sec,567.546 kcal,,America/New_York,87.188 degF,11.4064,5400
2024-08-19 16:50:57 +0000,2024-08-19 17:17:29 +0000,TraditionalStrengthTraining,1592.652382,sec,176.992 kcal,,America/New_York,84.434 degF,5.00745,6000
2024-08-21 12:40:04 +0000,2024-08-21 13:33:10 +0000,TraditionalStrengthTraining,3186.806921,sec,407.973 kcal,,America/New_York,62.726 degF,5.57082,7400
2024-08-22 13:11:56 +0000,2024-08-22 14:14:23 +0000,TraditionalStrengthTraining,3747.163634,sec,638.368 kcal,,America/New_York,64.76 degF,8.00314,7200
2024-08-27 00:23:26 +0000,2024-08-27 01:32:12 +0000,TraditionalStrengthTraining,4125.428073,sec,386.543 kcal,,America/New_York,78.728 degF,3.62111,7100
2024-08-28 15:42:08 +0000,2024-08-28 16:44:50 +0000,TraditionalStrengthTraining,3762.181117,sec,733.833 kcal,,America/New_York,88.052 degF,9.37941,6000
2024-08-29 13:16:46 +0000,2024-08-29 14:11:17 +0000,TraditionalStrengthTraining,3270.583505,sec,580.464 kcal,,America/New_York,80.294 degF,8.3568,7700
2024-09-02 19:22:25 +0000,2024-09-02 20:23:27 +0000,TraditionalStrengthTraining,3661.702127,sec,638.047 kcal,,America/New_York,81.77 degF,8.25953,7200
2024-09-03 13:30:21 +0000,2024-09-03 14:25:58 +0000,TraditionalStrengthTraining,3337.417263,sec,565.75 kcal,,America/New_York,66.2 degF,7.90014,7200
2024-09-04 17:16:50 +0000,2024-09-04 17:45:22 +0000,TraditionalStrengthTraining,1712.660086,sec,349.19 kcal,,America/New_York,76.982 degF,9.76074,6400
2024-09-05 11:31:25 +0000,2024-09-05 12:33:24 +0000,TraditionalStrengthTraining,3718.645888,sec,708.333 kcal,,America/New_York,62.024 degF,9.14539,9000
2024-09-09 17:39:36 +0000,2024-09-09 18:12:29 +0000,TraditionalStrengthTraining,1972.488972,sec,240.513 kcal,,America/New_York,76.982 degF,4.97627,4900
2024-09-11 15:59:02 +0000,2024-09-11 16:57:17 +0000,TraditionalStrengthTraining,3494.961761,sec,563.803 kcal,,America/New_York,77.072 degF,7.3962,5700
2024-09-12 10:20:23 +0000,2024-09-12 11:33:34 +0000,TraditionalStrengthTraining,4052.295112,sec,603.887 kcal,,America/New_York,59.342 degF,6.87602,8800
2024-09-18 11:52:07 +0000,2024-09-18 13:05:00 +0000,TraditionalStrengthTraining,4372.332793,sec,541.774 kcal,,America/New_York,66.884 degF,5.34434,9800
2024-09-19 14:16:52 +0000,2024-09-19 15:03:45 +0000,TraditionalStrengthTraining,2813.465327,sec,477.769 kcal,,America/New_York,71.168 degF,7.90575,9000
2024-09-23 15:47:16 +0000,2024-09-23 16:52:52 +0000,TraditionalStrengthTraining,3936.78753,sec,472.44 kcal,,America/New_York,75.362 degF,5.12221,7600
2024-09-24 15:11:34 +0000,2024-09-24 16:00:58 +0000,TraditionalStrengthTraining,2964.07657,sec,493.832 kcal,,America/New_York,74.588 degF,7.67703,8800
2024-09-26 15:49:47 +0000,2024-09-26 16:38:14 +0000,TraditionalStrengthTraining,2907.123253,sec,513.783 kcal,,America/New_York,,8.2822,
2024-10-01 14:22:14 +0000,2024-10-01 15:25:00 +0000,TraditionalStrengthTraining,3766.303115,sec,693.748 kcal,,America/New_York,72.104 degF,8.51441,8900
2024-10-02 18:30:58 +0000,2024-10-02 19:31:03 +0000,TraditionalStrengthTraining,3605.603077,sec,727.858 kcal,,America/New_York,77.558 degF,9.65114,7000
2024-10-08 14:31:35 +0000,2024-10-08 15:36:24 +0000,TraditionalStrengthTraining,3888.778303,sec,521.926 kcal,,America/New_York,62.564 degF,5.94937,6700
2024-10-09 15:49:54 +0000,2024-10-09 16:59:35 +0000,TraditionalStrengthTraining,4180.674857,sec,766.102 kcal,,America/New_York,68.18 degF,8.77661,5900
2024-10-10 15:56:10 +0000,2024-10-10 16:06:31 +0000,TraditionalStrengthTraining,620.1644239,sec,118.824 kcal,,America/New_York,62.438 degF,9.17947,5200
2024-10-24 14:54:45 +0000,2024-10-24 15:48:51 +0000,TraditionalStrengthTraining,3245.551472,sec,497.861 kcal,,America/New_York,68.918 degF,6.8488,6100
2024-10-25 16:10:15 +0000,2024-10-25 16:51:16 +0000,TraditionalStrengthTraining,2460.683936,sec,499.435 kcal,,America/New_York,67.694 degF,9.87727,4700
2024-10-28 16:48:27 +0000,2024-10-28 17:42:21 +0000,TraditionalStrengthTraining,3234.507132,sec,425.301 kcal,,America/New_York,64.868 degF,5.73919,6100
2024-10-29 14:31:54 +0000,2024-10-29 15:29:22 +0000,TraditionalStrengthTraining,3243.13984,sec,440.709 kcal,,America/New_York,58.028 degF,6.23553,7000
2024-10-30 12:12:56 +0000,2024-10-30 13:10:56 +0000,TraditionalStrengthTraining,3480.434138,sec,600.79 kcal,,America/New_York,55.742 degF,8.0779,9700
2024-10-31 12:40:23 +0000,2024-10-31 13:32:52 +0000,TraditionalStrengthTraining,3148.862041,sec,538.905 kcal,,America/New_York,59.99 degF,7.96053,9500
2024-11-07 00:24:47 +0000,2024-11-07 01:28:21 +0000,TraditionalStrengthTraining,3814.08631,sec,789.542 kcal,,America/New_York,70.034 degF,10.0108,8000
2024-11-07 16:42:34 +0000,2024-11-07 17:25:46 +0000,TraditionalStrengthTraining,2592.298982,sec,422.44 kcal,,America/New_York,75.344 degF,7.44826,7600
2024-11-12 18:55:16 +0000,2024-11-12 20:07:49 +0000,TraditionalStrengthTraining,4353.589805,sec,769.586 kcal,,America/New_York,66.506 degF,8.39437,5000
2024-11-13 18:15:10 +0000,2024-11-13 19:11:28 +0000,TraditionalStrengthTraining,3377.438275,sec,725.634 kcal,,America/New_York,58.442 degF,10.3813,5000
2019-12-28 19:25:52 +0000,2019-12-28 19:35:40 +0000,Running,588.340297,sec,145.488 kcal,1642.84 m,America/New_York,68 degF,12.1278,4400
2020-01-02 20:01:26 +0000,2020-01-02 20:32:43 +0000,Running,1877.155783,sec,327.201 kcal,2931.09 m,America/New_York,50 degF,8.63668,5500
2020-01-19 21:12:30 +0000,2020-01-19 21:22:12 +0000,Running,582.040244,sec,151.071 kcal,1660.82 m,America/New_York,48 degF,12.5816,3000
2020-01-24 22:05:56 +0000,2020-01-24 22:19:49 +0000,Running,833.1899309,sec,183.035 kcal,2033.94 m,America/New_York,55 degF,10.3147,8300
2020-01-29 21:52:21 +0000,2020-01-29 22:07:33 +0000,Running,912.2209036,sec,156.597 kcal,1656.71 m,America/New_York,48 degF,7.93754,4900
2020-01-31 21:55:52 +0000,2020-01-31 22:04:02 +0000,Running,490.750653,sec,89.1474 kcal,956.296 m,America/New_York,35 degF,9.14545,9600
2020-02-09 18:11:03 +0000,2020-02-09 18:21:32 +0000,Running,628.8990561,sec,152.164 kcal,1433.64 m,America/New_York,50 degF,11.7887,3900
2020-02-13 23:03:13 +0000,2020-02-13 23:15:29 +0000,Running,735.876066,sec,162.514 kcal,1650.72 m,America/New_York,60 degF,10.8404,7400
2020-03-01 19:59:10 +0000,2020-03-01 20:11:40 +0000,Running,750.480345,sec,161.925 kcal,1667.43 m,America/New_York,56 degF,10.594,2000
2020-03-04 22:10:10 +0000,2020-03-04 22:26:46 +0000,Running,995.900158,sec,162.838 kcal,1787.09 m,America/New_York,59 degF,8.27334,3200
2020-03-11 21:03:45 +0000,2020-03-11 21:16:30 +0000,Running,765.136911,sec,166.547 kcal,1609.92 m,America/New_York,73 degF,10.623,4100
2020-03-23 01:13:57 +0000,2020-03-23 01:47:40 +0000,Running,2022.639278,sec,396.91 kcal,3222.65 m,America/New_York,52 degF,9.6205,5900
2020-03-24 01:31:40 +0000,2020-03-24 01:47:11 +0000,Running,930.9671071,sec,206.477 kcal,2027.4 m,America/New_York,49 degF,10.8134,9300
2020-04-08 01:48:15 +0000,2020-04-08 02:22:00 +0000,Running,2022.949225,sec,401.326 kcal,3227.27 m,America/New_York,68 degF,9.66029,5800
2020-04-14 01:37:28 +0000,2020-04-14 02:11:32 +0000,Running,2043.406784,sec,400.729 kcal,3646.98 m,America/New_York,65 degF,9.64822,5000
2020-04-16 02:35:22 +0000,2020-04-16 02:59:28 +0000,Running,1445.170615,sec,271.518 kcal,2620.66 m,America/New_York,44 degF,9.30375,6300
2020-04-19 02:09:00 +0000,2020-04-19 02:29:43 +0000,Running,1242.922516,sec,249.022 kcal,2458.99 m,America/New_York,47 degF,9.84178,5300
2020-04-22 20:19:44 +0000,2020-04-22 20:44:01 +0000,Running,1456.673861,sec,309.933 kcal,2558.22 m,America/New_York,69 degF,10.4189,2500
2020-05-01 02:02:20 +0000,2020-05-01 02:29:51 +0000,Running,1650.253307,sec,284.958 kcal,2449.1 m,America/New_York,55 degF,8.52218,8900
2020-05-03 01:35:30 +0000,2020-05-03 02:00:09 +0000,Running,1479.292992,sec,320.286 kcal,2783.08 m,America/New_York,63 degF,10.5505,5700
2020-05-10 02:10:23 +0000,2020-05-10 02:40:02 +0000,Running,1779.039164,sec,348.786 kcal,3138.05 m,America/New_York,45 degF,9.69493,5100
2020-05-12 02:30:55 +0000,2020-05-12 02:58:40 +0000,Running,1664.675185,sec,312.103 kcal,2706.12 m,America/New_York,47 degF,9.26521,4900
2020-05-14 01:18:30 +0000,2020-05-14 01:31:49 +0000,Running,799.223017,sec,164.461 kcal,1707.77 m,America/New_York,59 degF,10.0259,6900
